video_id,title,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,active_since_days
v=YT1cJY3BLVw,24 CREATIVE GLUE GUN DIYS,745,814900,25,5,0,4,0,0,5.0,1,1,0.5,365
v=OCVvtm09OmI,23 HOLY GRAIL SCHOOL HACKS THAT REALY WORK,706,411512,42,8,0,7,0,1,5.25,1,1,0.0,365
v=m-F9nyYYiK0,26 COLORFUL CRAFTS YOU CAN MAKE IN 5 MINUTES,875,854625,44,9,0,7,0,3,4.888888888888889,1,1,0.3,365
v=BxFItCbLeR4,20 SIMPLE HAIRSTYLES EVERY GIRL SHOULD TRY,900,905526,42,7,0,6,0,1,6.0,1,1,0.0,365
v=uEQDFbJdf8I,30 BRILLIANT HACKS TO MAKE YOUR LIFE EASIER,960,912671,43,8,0,7,0,2,5.375,1,1,0.9,365
v=vMtLPfyzGnA,28 COLORFUL CRAFTS FROM EPOXY RESIN,816,1325884,35,6,0,5,0,1,5.833333333333333,1,1,0.3,365
v=N72N8l_vVGA,100 CRAZY LIFE HACKS FOR ANY OCCASION,11160,4325437,37,7,0,6,0,2,5.285714285714286,1,1,-0.6,365
v=YyxJ1Wa85Ro,24 ART HACKS TO BOOST YOUR CREATIVITY,766,614107,37,7,0,6,0,2,5.285714285714286,1,1,0.0,365
v=f2HjofqC5sw,22 ART TIPS THAT WILL HELP TO BOOST YOUR IMAGINATION,765,327956,52,10,0,9,0,4,5.2,1,1,0.0,365
v=I4r_8458JCc,25 FASHION HACKS YOU NEED TO KNOW,778,654676,33,7,0,6,0,2,4.714285714285714,1,1,0.0,365
v=PhWn8xAJI2k,28 AMAZING DIY IDEAS FOR EASTER,808,833850,31,6,0,5,0,1,5.166666666666667,1,1,0.6000000000000001,365
v=WEhMUMPcBmc,24 RESTROOM HACKS EVERYBODY SHOULD KNOW,960,617512,39,6,0,5,0,1,6.5,1,1,0.0,365
v=0yrPArbpR9U,29 WAYS TO TURN BORING THINGS INTO MASTERPIECE,900,900100,46,8,0,7,0,2,5.75,1,1,-1.0,365
v=ADfh68bKbSM,33 HOLY GRAIL ALOE VERA HACKS,1260,943322,29,6,0,5,0,0,4.833333333333333,1,1,0.0,365
v=uwH_KXfLF0M,23 AMAZING SEWING AND REPAIR TIPS FOR PERFECT RESULTS,900,219061,53,9,0,8,0,2,5.888888888888889,1,1,0.8,365
v=rbTx9NTaNOE,10 HOME AND PROFESSIONAL HAIR TRANSFORMATIONS || WOULD YOU DARE?,900,416486,64,10,3,8,0,2,6.4,1,1,0.1,365
v=c1Qcj3TbgCs,24 SPARKLING NAIL ART IDEAS YOU CAN EASILY MAKE AT HOME,784,480474,55,11,0,10,0,3,5.0,1,1,0.43333333333333335,365
v=FyN8EdHO4xw,25 COOL WAYS TO WORKOUT AT HOME,778,281361,31,7,0,6,0,2,4.428571428571429,1,1,0.35,365
v=w0uAZbHtXTI,29 CRAZY BEAUTY IDEAS THAT WILL HELP IN ANY SITUATION,900,506484,53,10,0,9,0,4,5.3,1,1,-0.6,365
v=cZNewruHi5g,33 FANTASTIC DIY CRAFTS WITH PLASTIC BOTTLES,960,730925,44,7,0,6,0,1,6.285714285714286,1,1,0.4,365
v=4VeAvIJ3_J0,26 EMERGENCY GIRLY HACKS,747,914008,24,4,0,3,0,0,6.0,1,1,0.0,365
v=CRYghL9_J58,22 DELICIOUS IDEAS FOR EVERY CHEESE LOVER,796,384801,41,7,0,6,0,1,5.857142857142857,1,1,1.0,365
v=klE_edKduUk,TALL PEOPLE VS SHORT PEOPLE || FUNNY RELATABLE THINGS,785,2858895,53,9,2,8,0,0,5.888888888888889,0,0,0.125,365
v=Hc1cdCRXJ2I,25 HAIR TRANSFORMATIONS THAT CHANGED THE GIRLS' LIVES,739,13767321,53,8,1,7,0,2,6.625,1,1,0.0,365
v=L9DbzAM42iQ,25 USEFUL HACKS FOR ANY OCCASION,745,1211581,32,6,0,5,0,2,5.333333333333333,1,1,0.3,365
v=S4v_pfGQsKA,28 EFFECTIVE WORKOUTS WHEN YOU STAY AT HOME,1140,284882,43,8,0,7,0,3,5.375,1,1,0.6,365
v=DWgjAOUQpgk,23 SECRET HACKS TO SEW LIKE A PRO,799,300321,33,8,0,7,0,2,4.125,1,1,-0.4,365
v=esS7IJp9QTo,100 CREATIVE KITCHEN IDEAS YOU SHOULD TRY AT HOME,3840,4720880,49,9,0,8,0,3,5.444444444444445,1,1,0.5,365
v=iyx-o6hY9d0,27 EASY HACKS FOR PERFECT MAKEUP,758,598578,32,6,0,5,0,1,5.333333333333333,1,1,0.7166666666666667,365
v=J35DVgmjwM8,25 CRAZY FURNITURE RENOVATION HACKS,900,1160175,35,5,0,4,0,0,7.0,1,1,-0.6,365
v=qlyaVLIy3r8,30 AMAZING MAKEUP HACKS YOU SHOULD KNOW,796,232735,39,7,0,6,0,2,5.571428571428571,1,1,0.6000000000000001,365
v=nk84kt6UVyU,TURN TRASH INTO BEAUTIFUL DECORATIVE THINGS,769,274408,43,6,0,6,0,1,7.166666666666667,0,0,0.85,365
v=6nbQsMXXk5c,26 EASY WATER TRICKS THAT WILL SURPRISE YOU,894,1173465,43,8,0,7,0,3,5.375,1,1,0.43333333333333335,365
v=2jZMdVm0IEQ,20 BEAUTY FAILS ALL GIRLS FACED,693,294001,31,6,0,5,0,1,5.166666666666667,1,1,-0.5,365
v=3Bbkaj7awbA,27 STUNNING DIY SOAP IDEAS,775,467706,26,5,0,4,0,0,5.2,1,1,0.5,365
v=jHhipnDmvZc,HOW TO RENEW YOUR APARTMENT WITHOUT SPENDING A PENNY,772,1007115,52,9,0,9,0,4,5.777777777777778,0,0,0.0,365
v=XZr2rf31LPs,28 SIMPLE WAYS TO MAKE CREATIVE PHOTOS AT HOME,746,427008,46,9,0,8,0,2,5.111111111111111,1,1,0.25,365
v=oXSaXyOzauw,22 UNEXPECTED COOKING RECIPES,716,1594475,29,4,0,3,0,0,7.25,1,1,0.1,365
v=IF6KELrv4NA,31 HOME DESIGN DIY PROJECTS YOU HAVE TO TRY,900,4144955,43,9,0,8,0,3,4.777777777777778,1,1,0.0,365
v=Y2hoh1iUG_E,25 GENIUS TIPS TO MAKE YOUR TIME AT HOME MORE PLEASANT,891,230247,54,11,0,10,0,4,4.909090909090909,1,1,0.6166666666666667,365
v=IKtQZvBWV-I,TOILET PAPER CHALLENGE || AMAZING TOILET PAPER HACKS,960,250323,52,8,2,7,0,0,6.5,0,0,0.1777777777777778,365
v=jAiKkIiOTBQ,33 HELPFUL HOME HACKS THAT WILL MAKE YOUR LIFE MUCH EASIER,1020,911567,58,11,0,10,0,3,5.2727272727272725,1,1,0.2,365
v=0JR9iw9CqKQ,25 FANTASTIC MAKEUP TRICKS,838,629452,26,4,0,3,0,0,6.5,1,1,0.4,365
v=Oc-GwtG2SM0,"99 COOL AND SIMPLE CRAFT IDEAS || DIY SOAP, CANDLE, POLYMER CLAY AND CEMENT CREATIONS",3960,1059414,85,15,4,13,0,2,5.666666666666667,1,1,0.175,365
v=3IjEuO36h54,WHAT MY PARENTS SEE VS. WHAT I DO || KIDS AND PARENTS FUNNY MOMENTS,725,1695388,67,14,3,13,0,6,4.785714285714286,0,0,0.25,365
v=0471NLFUbBs,22 SURPRISING USES OF BEAUTY PRODUCTS,883,414583,37,6,0,5,0,1,6.166666666666667,1,1,0.7,365
v=zAxQZ-mSIk0,24 NEW KITCHEN TRICKS THAT WILL SAVE YOU HOURS,899,541205,46,9,0,8,0,3,5.111111111111111,1,1,0.13636363636363635,365
v=hbXLqiJk-WQ,31 SECRET BEAUTY HACKS TO SOLVE YOUR PROBLEMS,960,790259,45,8,0,7,0,2,5.625,1,1,-0.4,365
v=ipCcEGERPuE,31 OUTSTANDING DESSERT IDEAS,900,357761,28,4,0,3,0,0,7.0,1,1,0.5,365
v=3WAnMsRsYZM,21 MAKEUP TIPS THAT WILL TRANSFORM YOUR LOOK,629,2502396,44,8,0,7,0,3,5.5,1,1,0.0,365
v=0dX9oQcz_to,20 CRAZY DIY AND CRAFTS YOU NEED TO TRY,716,1473609,39,9,0,8,0,3,4.333333333333333,1,1,-0.6,365
v=29Lr-GMdb0o,24 COOL MINIATURE CRAFTS THAT LOOK LIKE REAL,896,309527,44,8,0,7,0,1,5.5,1,1,0.275,365
v=PmJdVELW6iM,27 SWEET CANDY TRICKS,854,670318,21,4,0,3,0,0,5.25,1,1,0.35,365
v=folseMrN5IU,23 WAYS TO HAVE FUN AT HOME || APRIL FOOLS' DAY PRANKS,797,1437250,54,12,3,10,0,3,4.5,1,1,0.3,365
v=ycenV3hb8s0,22 BEAUTY TRICKS YOU NEED TO TRY ASAP,735,265345,37,8,0,7,0,2,4.625,1,1,0.0,365
v=yfqV0thivOA,23 FUNNY BODY TRICKS YOU SHOULD TRY AT HOME,863,207777,43,9,0,8,0,3,4.777777777777778,1,1,0.25,365
v=pkKY2RU4rkE,20 SATISFYING NAIL DESIGNS || TRENDY MANICURE AND NAIL ART IDEAS,831,2346585,64,11,2,9,0,1,5.818181818181818,1,1,0.55,365
v=t6iha4em_I0,30 EPIC MAKEUP TUTORIALS,960,1121128,24,4,0,3,0,0,6.0,1,1,0.1,365
v=NV1D8YEC7RQ,22 MEN'S BEAUTY SECRETS YOU WANT TO KNOW,900,2928615,40,8,1,7,0,2,5.0,1,1,0.0,365
v=LDVcaFLw1YM,"100 BEST KITCHEN TIPS || COOKING HACKS, EASY RECIPES AND YUMMY IDEAS",3840,1624793,68,12,3,10,0,1,5.666666666666667,1,1,0.7166666666666667,365
v=JYZNQqELNZo,20 TIGHTS HACKS FOR TOUGH SITUATIONS,606,403406,36,6,0,5,0,1,6.0,1,1,-0.3888888888888889,365
v=k1SnkK9XaqA,13 ANNOYING SITUATIONS YOU'VE TOTALLY BEEN IN,647,470223,45,7,1,6,0,3,6.428571428571429,1,1,-0.4,365
v=AS0yEFH1m6w,21 MAGICAL DRAWING TECHNIQUES,900,1001863,29,4,0,3,0,0,7.25,1,1,0.5,365
v=DPtZ4TB8rlQ,26 WAYS TO UPSYCLE PLASTIC ITEMS AT HOME,900,362301,40,8,0,7,0,2,5.0,1,1,0.0,365
v=YtGhRFs4gCc,18 LIFE HACKS YOU HAVEN'T SEEN BEFORE,808,627695,37,7,1,6,0,3,5.285714285714286,1,1,0.0,365
v=k47PUN1IRec,26 BREAKFAST IDEAS YOU CAN EASILY MAKE AT HOME,794,397683,46,9,0,8,0,3,5.111111111111111,1,1,0.43333333333333335,365
v=mEBJFe4WY6I,20 PHONE HACKS THAT WORK,692,1051661,24,5,0,4,0,1,4.8,1,1,0.0,365
v=zezSefX5vo0,29 UNUSUAL KITCHEN LIFE HACKS THAT MAKE OUR LIFE EASIER,960,803577,55,10,0,9,0,2,5.5,1,1,0.2,365
v=ZxSfUt9uIHk,FULL FACE OF MAKEUP USING ONLY FOOD,960,281480,35,7,0,7,0,2,5.0,0,0,0.175,365
v=5SOBQpWJuwA,25 CLEVER TRICKS FOR PARENTS THAT WILL MAKE LIFE EASIER,735,27206821,55,10,0,9,0,3,5.5,1,1,0.16666666666666666,365
v=g2gZjCylTVQ,23 CUTE CRAFTS FOR BORING DAYS,765,426913,30,6,0,5,0,1,5.0,1,1,-0.25,365
v=eRJ2yc5ZroI,29 HACKS FOR HOME THAT WILL EASE YOUR LIFE,900,689164,42,9,0,8,0,4,4.666666666666667,1,1,0.0,365
v=u53qZ4fzLlY,27 CAMPING HACKS THAT YOU DEFINITELY NEED TO KEEP FOR THE FUTURE,874,798922,64,12,0,11,0,5,5.333333333333333,1,1,0.0,365
v=t4gpZnOouvo,23 FANTASTIC HACKS ALL GIRLS SHOULD KNOW,779,423409,40,7,0,6,0,2,5.714285714285714,1,1,0.4,365
v=zWuZj6O6dFI,30 CUTE CRAFTS YOU CAN EASILY MAKE AT HOME,1320,449225,42,9,0,8,0,3,4.666666666666667,1,1,0.4666666666666667,365
v=HZkPgC3Sa-I,27 MINIATURE CRAFTS AND GADGETS THAT WORK,960,265033,41,7,0,6,0,2,5.857142857142857,1,1,0.0,365
v=QkNobbLvoX0,24 CAKE DECOR IDEAS ALMOST TO BEAUTIFUL TO EAT,795,419861,46,9,0,8,0,2,5.111111111111111,1,1,0.85,365
v=_cw2iSAUAOc,THE IMPORTANCE OF KINDNESS,805,3424435,26,4,0,4,0,2,6.5,0,0,0.0,365
v=mwZKM0AEXiM,"22 CRAFTING LIFE HACKS || EPOXY RESIN, HOT GLUE GUN, JEWELRY ART",862,336004,64,12,4,10,0,0,5.333333333333333,1,1,0.25,365
v=QRQauybBKeI,31 CHEATING HACKS || HOW TO CHEAT LIKE A PRO,816,800215,44,10,2,8,0,3,4.4,1,1,0.0,365
v=1CXCbB5ggzc,25 AMAZING EGG COOKING TRICKS,831,631980,29,5,0,4,0,0,5.8,1,1,0.6000000000000001,365
v=IhNLopc_Ghk,22 CREATIVE IDEAS FOR YOUR GADGET,609,3247538,33,6,0,5,0,2,5.5,1,1,0.5,365
v=Bjt7nYPbIZ4,23 WONDERFUL PAINTING TRICKS FOR THE WHOLE FAMILY,737,476271,49,8,0,7,0,2,6.125,1,1,0.6,365
v=AdH3t-Rh1D4,25 CLEVER DIY IDEAS THAT WILL CHANGE YOUR LIFE,892,1749202,46,9,0,8,0,3,5.111111111111111,1,1,0.16666666666666666,365
v=hxi0Q5Z-C7Q,19 FUNNY BEAUTY FAILS AND WINS || GIRLY MAKEUP HACKS,776,289789,52,10,2,8,0,1,5.2,1,1,0.016666666666666663,365
v=7tXAnsnORRI,SOAP SATISFACTION || 22 MAGICAL DIY SOAP IDEAS,794,582745,46,8,2,6,0,0,5.75,1,0,0.5,365
v=RVeUdtEcpBQ,27 DELICIOUS CHEESE RECIPES YOU HAVE TO TRY,828,704727,43,8,0,7,0,3,5.375,1,1,1.0,365
v=JWlCYbP5iNw,32 GENIUS BEAUTY TIPS FOR GIRLS,845,356755,31,6,0,5,0,1,5.166666666666667,1,1,0.0,365
v=q7GC6Ii9p7k,24 INCREDIBLE EGG COOKING TRICKS,858,1604797,32,5,0,4,0,0,6.4,1,1,0.9,365
v=pRXlMznFL74,SURPRISE YOUR FRIENDS WITH THESE AMAZING SCIENCE TRICKS,846,366649,55,8,0,8,0,3,6.875,0,0,0.6000000000000001,365
v=q5LtZISYdfM,31 MOST SATISFYING DIY IDEAS,900,1417241,28,5,0,4,0,1,5.6,1,1,0.5,365
v=j6SVZrIFAVk,WHAT'S LIKE TO BE LEFT-HANDED || 26 GREAT TRICKS YOU TO MAKE YOUR LIFE EASIER,799,379627,77,15,4,13,0,5,5.133333333333334,1,0,0.8,365
v=3HfAYM91sz8,25 ADORABLE CRAFTS FOR PARENTS,900,1118012,30,5,0,4,0,1,6.0,1,1,0.5,365
v=HCkKp2km22w,31 BRILLIANT ART IDEAS FOR EVERYONE,900,672932,35,6,0,5,0,1,5.833333333333333,1,1,0.9,365
v=2T9J9sADlQA,32 NAIL ART IDEAS AND MANICURE HACKS,960,621502,36,7,0,6,0,1,5.142857142857143,1,1,0.0,365
v=Ptliu8sSr1M,26 SIMPLE SOLUTIONS FOR HOME THAT YOU'LL LOVE,885,645487,45,8,1,7,0,3,5.625,1,1,0.25,365
v=qun3WUdovjk,29 AWESOME PHONE HACKS AND CRAFTS FOR YOU,797,2273065,41,8,0,7,0,3,5.125,1,1,1.0,365
v=ZSxPHI_Z3fU,36 SIMPLE ORIGAMI IDEAS THAT WILL SOLVE ALL YOUR PROBLEMS,900,251388,57,10,0,9,0,4,5.7,1,1,0.0,365
v=hWpZyFwoAto,34 SMART PARTY-SIZE SNACK IDEAS,900,469296,31,5,1,4,0,0,6.2,1,1,0.21428571428571427,365
v=xXcOGgM4fWw,32 BRILLIANT KITCHEN HACKS TO MAKE YOUR LIFE EASIER,894,631301,51,9,0,8,0,2,5.666666666666667,1,1,0.9,365
v=VhYHDjhnUo4,22 HACKS FOR NAILS,753,729236,18,4,0,3,0,1,4.5,1,1,0.0,365
v=fCyX7Pq7wys,NOODLE MAKING || 26 AMAZING RECIPES,658,407242,35,6,2,4,0,0,5.833333333333333,1,0,0.6000000000000001,365
v=Sg2dkE8gdPk,101 EASY YET GENIUS KITCHEN HACKS YOU'VE NEVER SEEN BEFORE,3720,1134036,58,10,1,9,0,2,5.8,1,1,0.43333333333333335,365
v=4XHNlQQltCg,18 DELICIOUS NOODLE RECIPES YOU NEED TO TRY,698,427927,43,8,0,7,0,2,5.375,1,1,1.0,365
v=Uv3GlXcfQN4,"22 EASY WAYS TO REMOVE BLACKHEADS FAST || FACE MASKS, NATURAL BEAUTY HACKS",867,8707116,74,13,3,11,0,1,5.6923076923076925,1,1,0.24444444444444444,365
v=Eda4zEqVJX0&t=483s,24 EASY BUT USEFUL CRAFTS FOR UNEXPECTABLE SITUATIONS,743,604722,53,8,0,7,0,2,6.625,1,1,0.3666666666666667,365
v=95x_1b78IvA,25 BRILLIANTLY SIMPLE KITCHEN HACKS YOU WISH YOU KNEW BEFORE,872,807753,60,10,0,9,0,3,6.0,1,1,0.0,365
v=Tmy6kRqFwZU,24 CLEVER HACKS THAT MAKE PREGNANCY EASIER,832,278894,42,7,0,6,0,1,6.0,1,1,0.16666666666666666,365
v=UEpMuQ9Q3L4,30 CRAZY LIFE HACKS THAT ACTUALLY WORK,840,976525,38,7,0,6,0,1,5.428571428571429,1,1,-0.3,365
v=rJRWrvuwb3A,20 ABSOLUTELY BEAUTIFUL DIYs,750,294603,28,4,0,2,0,0,7.0,1,1,0.85,365
v=Z9aoqtNebts,28 COOL PRANKS FOR YOUR FRIENDS,900,401189,31,6,0,5,0,2,5.166666666666667,1,1,0.35,365
v=wTQC5FEQPaw,19 EMERGENCY HACKS EVERYBODY SHOULD KNOW,732,721528,40,6,0,5,0,1,6.666666666666667,1,1,0.0,365
v=hndAbkZ9ASo,"21 AMAZING DIYs || JELLY, CLAY AND HOT GLUE IDEAS",768,406612,49,10,3,7,0,1,4.9,1,1,0.42500000000000004,365
v=XU2i3_QoRNA,17 COLORFUL CRAFTS FOR BORING DAYS AT HOME,616,6844817,42,8,0,7,0,2,5.25,1,1,-0.35,365
v=xvmerwYa4Bg,21 TRICKS TO BECOME A BBQ MASTER WITH THESE EASY COOKING HACKS,808,1745405,62,12,0,11,0,4,5.166666666666667,1,1,0.43333333333333335,365
v=o9y15NLDQ4E,17 GENIUS IDEAS FOR GIRLS || HAIR AND MAKEUP TRANSFORMATIONS,900,1913995,60,10,2,8,0,2,6.0,1,1,0.0,365
v=zxMvGxJbVHI,26 GREAT HACKS TO REMEMBER WILL COME IN HANDY,858,1600136,45,9,0,8,0,3,5.0,1,1,0.7,365
v=A-WfjJoCUGg,25 GENIUS HACKS TO AVOID UNWANTED SITUATIONS,784,3902093,44,7,0,6,0,1,6.285714285714286,1,1,0.0,365
v=2ALOIe8EvWk,26 CHEAP YET USEFUL BEAUTY TRICKS TO SOLVE ANY PROBLEM,858,328210,54,10,0,9,0,2,5.4,1,1,0.35,365
v=K9YPyy8Sq5s,20 EASY SOLUTIONS FOR ANY BEAUTY PROBLEMS,798,440047,41,7,0,6,0,2,5.857142857142857,1,1,0.43333333333333335,365
v=F0kuyzASDaU,23 COOL DIY CANDLE TUTORIALS FOR BEGINNERS,834,421247,42,7,0,6,0,1,6.0,1,1,0.35,365
v=dNi8dFIbzUo,22 COLORFUL DECOR DIY IDEAS TO UPGRADE YOUR PHONE,741,882058,49,9,0,8,0,2,5.444444444444445,1,1,0.3,365
v=lRxKGbZpN7k,22 AMAZING BEAUTY HACKS YOU WISH YOU KNEW SOONER,884,4101918,48,9,0,8,0,2,5.333333333333333,1,1,0.6000000000000001,365
v=DllDKK-768A,33 BEST MINIATURE DIYs THAT WILL AMAZE YOU,1020,7305465,42,8,0,6,0,3,5.25,1,1,1.0,365
v=X4PSAoJ9ijk,19 FOOD EXPERIMENTS YOU WILL LOVE TO TRY,867,652051,40,8,0,7,0,3,5.0,1,1,0.5,365
v=JL9x3ErLNJI,REALISTIC PAINTINGS || 25 EASY DRAWING AND PAINTING HACKS,772,437831,57,9,2,7,0,1,6.333333333333333,1,0,0.3,365
v=vU-IJVJ5XTk,MOST IMPORTANT LIFE HACKS FOR EMERGENCY SITUATIONS,759,711891,50,7,0,7,0,2,7.142857142857143,0,0,0.45,365
v=EtQSvy8yKvY,41 STUNNING EXPERIMENTS YOU`LL WANT TO TRY,1140,736067,42,7,1,6,0,1,6.0,1,1,0.5,365
v=rouGLHxT1J0,20 NUTELLA HACKS FOR YOUR INNER CHOCOHOLIC,542,365405,42,7,0,6,0,2,6.0,1,1,0.0,365
v=-dYCrHTmHWI,26 HOLY GRAIL KITCHEN TRICKS THAT MIGHT BE USEFUL,646,436808,49,9,0,8,0,2,5.444444444444445,1,1,0.3,365
v=3u0kh2BGx5g,22 CRAZY EXPERIMENTS YOU'LL NOT BELIEVE ARE REAL,900,992612,48,8,1,7,0,3,6.0,1,1,-0.19999999999999998,365
v=jHbd7GMZ8uo,24 EASY DIY PLAYHOUSE IDEAS FOR YOUR KIDS,785,526978,41,8,0,7,0,2,5.125,1,1,0.43333333333333335,365
v=TirOzlVHjpY,32 FOOD HACKS TO SAVE YOU MONEY AND HASSLE || HOW TO PRESERVE FOOD LONGER,900,458016,73,15,2,13,0,5,4.866666666666666,1,1,0.0,365
v=93dIviz82JU,26 PRICELESS HACKS FOR PARENTS,836,53768573,30,5,0,4,0,1,6.0,1,1,1.0,365
v=CtSQmwPiadk,22 AMAZING IDEAS TO BRIGHTEN YOUR GADGETS,682,866468,41,7,0,6,0,2,5.857142857142857,1,1,0.6000000000000001,365
v=GiBSJd5vmKM,"32 SATISFYING HOBBIES || BLACKSMITH, POTTERY, QUILLING",960,771155,54,7,4,5,0,0,7.714285714285714,1,1,0.5,365
v=RNhWHTbFPJU,29 CRAZY BEAUTY HACKS THAT WORK WONDERS || DIY MASKS AND MAKEUP,771,317844,63,12,2,10,0,2,5.25,1,1,-0.6,365
v=dGP5ZzXP_gE,27 HOT BEAUTY HACKS FOR THE FLAWLESS LOOK,781,725357,41,8,0,7,0,2,5.125,1,1,0.625,365
v=zzq9n6I1TtQ,11 MIND-BLOWING WOOD PROJECTS YOU WANT TO TRY,762,742559,45,8,1,7,0,2,5.625,1,1,0.0,365
v=Cx11Npck1-8,25 DIY CHOCOLATE IDEAS,830,838760,22,4,0,3,0,0,5.5,1,1,0.0,365
v=36cyz957K4o,26 GENIUS LIFE HACKS YOU WISH YOU KNEW BEFORE,814,1288470,45,9,0,8,0,3,5.0,1,1,0.0,365
v=jzeajkSMQjQ,22 SMART HACKS FOR EVERYDAY LIFE,756,656249,32,6,0,5,0,1,5.333333333333333,1,1,0.007142857142857131,365
v=kuOOoewiA3E,CRAZY COOL DIYS TO TRY AT HOME,572,399184,30,7,0,7,0,2,4.285714285714286,0,0,-0.125,365
v=f0yPl5aU3JY,27 BRILLIANT SOLUTIONS FOR GIRLS PROBLEMS,815,518046,41,6,0,5,0,1,6.833333333333333,1,1,0.9,365
v=4SUML2Ck1-k,11 FOOD HACKS YOU WISH YOU KNEW BEFORE,478,987745,38,8,0,7,0,3,4.75,1,1,0.0,365
v=CTHmMNvNPCw,24 ABSOLUTELY CRAZY HACKS YOU NEED TO KNOW,490,401806,42,8,0,7,0,2,5.25,1,1,-0.6,365
v=-0ZCCtu_5eY,"28 DIYs THAT LOOK LIKE FOOD, BUT ARE NOT || CLAY, SOAP AND HOT GLUE CRAFTS",884,840240,74,16,4,13,0,5,4.625,1,1,0.25,365
v=DvLwvQ3CP5Y,33 SUPER CUTE POLYMER CLAY DIYS,892,1248592,31,6,0,5,0,0,5.166666666666667,1,1,0.41666666666666663,365
v=FrGdq2uZ1y8,26 SIMPLE WAYS TO TAKE COOL PHOTOS AT HOME,802,3722827,42,9,0,8,0,2,4.666666666666667,1,1,0.175,365
v=xxy1tnPGR8c,TRASH INTO TREASURE || SIMPLE WAYS TO DECORATE YOUR OLD T-SHIRT,900,332302,63,11,3,10,0,3,5.7272727272727275,0,0,0.05,365
v=KJkjB-QhMmA,26 COOL MINIATURE DIYS YOU CAN MAKE IN 5 MINUTES,770,1484957,48,10,0,8,0,3,4.8,1,1,0.35,365
v=CyLmMNLxxdw,20 PHONE HACKS YOU HAVE TO TRY,563,1200979,30,7,0,6,0,3,4.285714285714286,1,1,0.0,365
v=7huXhjEQ54o,33 BEAUTY TREATMENTS YOU CAN TRY AT HOME,1080,745761,40,8,0,7,0,3,5.0,1,1,0.0,365
v=U8Cz_mj9lC8,22 HUMAN BODY TRICKS THAT CAN MAKE LIFE EASIER,689,230146,46,9,0,8,0,2,5.111111111111111,1,1,0.0,365
v=Fql_zy1EuqI,100 COOKING TRICKS THAT WILL HELP YOU TO CUT COSTS || LIVE,4260,3243549,58,12,2,10,0,4,4.833333333333333,1,1,0.13636363636363635,365
v=zi900cy68fw,38 HACKS TO REMOVE BLACK SPOTS AND ACNE,1020,1325367,39,8,0,7,0,2,4.875,1,1,-0.16666666666666666,365
v=4gLAj2tEvD4,26 BRILLIANT HACKS EVERY GIRL SHOULD KNOW,900,641679,41,7,0,6,0,1,5.857142857142857,1,1,0.9,365
v=6siaG8OS0Zg,SHOE-MAKING PROCESS THAT WILL MAKE YOU SAY WOW,787,322772,46,8,1,8,0,3,5.75,0,0,0.1,365
v=MmUyadp2zgc,25 EASY WAYS TO SOLVE YOUR DAILY PROBLEMS,491,636518,41,8,0,7,0,2,5.125,1,1,0.21666666666666667,365
v=urxddCN-RPM,26 OUTSTANDING HOME DECOR DIYS THAT LOOK BETTER THAN THOSE IN IKEA,841,2844043,66,12,0,11,0,4,5.5,1,1,0.5,365
v=aAKvp0ta3Gw,20 CRAZY NAIL DESIGN DIY IDEAS,666,374346,30,6,0,5,0,0,5.0,1,1,-0.6,365
v=7Hh89vqQm4U,30 STUNNING DIY CRAFTS TO MAKE WHEN YOU ARE BORED,766,719773,49,10,0,9,0,4,4.9,1,1,0.0,365
v=00sPhvd3oVU,24 CLOTHES HACKS FOR GIRLS TO AVOID AWKWARD MOMENTS,737,823125,51,9,0,8,0,2,5.666666666666667,1,1,-0.6,365
v=ZbkrwObHB6o,26 CLEVER AND CHEAP PARENTING TRICKS AND TIPS,722,446078,45,8,0,7,0,2,5.625,1,1,0.2833333333333333,365
v=nWF5n-RrZqc,23 CAMPING LIFE HACKS TO MAKE YOUR TRIP EASIER,768,422745,46,9,0,8,0,2,5.111111111111111,1,1,0.0,365
v=GJ2sUp4ktnA,HOW A HAIRCUT CAN CHANGE MAN’S AND WOMAN'S LIVES,766,249361,48,9,1,9,0,4,5.333333333333333,0,0,0.0,365
v=GO09EcynoN4,20 SIMPLE KITCHEN TRICKS YOU DIDN'T KNOW YOU NEED,581,1232913,49,9,1,8,0,3,5.444444444444445,1,1,0.0,365
v=Cmjm8V-I3ZU,26 EASY-BREEZY CLEANING LIFEHACKS,548,459545,33,4,1,3,0,0,8.25,1,1,0.0,365
v=B_uZF0aR4SQ,19 HACKS FOR NATURAL BEAUTY,654,376437,27,5,0,4,0,1,5.4,1,1,0.1,365
v=pNIaeyFao-U,32 FAST BEAUTY HACKS THAT WILL SAVE YOUR TIME,663,923856,45,9,0,8,0,3,5.0,1,1,0.2,365
v=LV29BaRWllw,LET'S PRANK! || FUN TRICKS FOR YOUR FRIENDS || AWESOME MANNEQUIN PRANK,960,382270,70,12,6,10,0,2,5.833333333333333,0,0,0.65,365
v=ptd2ZHkRazA,TRASH INTO TREASURE || 22 USEFUL RECYCLING HACKS,786,782981,48,8,2,6,0,1,6.0,1,0,0.3,365
